ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize
1.4475517727068203,0.09781310725122534,0.8101579745265006,-1.2937399188895102,0.2984417991228985,3/10/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Vintage Cars,-0.04138332646667323,S18_3320,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
1.7842551583165922,-1.4639878077386455,0.2791898673182002,-0.3470150686464702,-0.9496276879418256,5/30/2005 0:00,In Process,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Vintage Cars,-0.04138332646667323,S18_3320,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small
-1.6370856954601212,-0.6310273197440477,0.8101579745265006,0.3630285690358098,0.3062968505716576,3/3/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
-1.485026101958934,-1.4639878077386455,0.8101579745265006,1.3097534192788498,-0.6063734911772977,5/8/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
-1.3438279079935458,0.7225334732471737,0.8101579745265006,0.5997097815965698,1.1051671344567142,7/2/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
-1.2134911135639566,0.20193316825055005,0.8101579745265006,0.5997097815965698,0.5117179975029584,9/5/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
-1.0831543191343675,-1.0475075637413465,0.8101579745265006,-0.5836962812072303,0.06858913187670708,10/10/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
-0.9745403237763767,0.09781310725122534,0.8101579745265006,-0.5836962812072303,0.5346478168055863,11/4/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
-0.8442035293467876,-1.3598677467393208,0.8101579745265006,2.2564782695218897,-0.07148491792866614,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
-0.7355895339887967,-1.255747685739996,0.8101579745265006,-0.3470150686464702,-0.060453191261658816,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
-0.6052527395592077,-0.3186671367460735,0.8101579745265006,0.8363909941573299,0.9286248531458517,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
-0.5183615432728149,-0.7351473807433724,0.8101579745265006,-0.5836962812072303,0.1305516259519193,1/15/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
-0.36630194977162767,-0.8392674417426971,0.8101579745265006,1.0730722067180898,0.6034719293522144,2/22/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
-0.22510375580623948,1.4513739002424466,0.8101579745265006,-0.3470150686464702,1.7529431934156383,4/9/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
-0.07304416230505223,0.618413412247849,0.8101579745265006,-1.2937399188895102,1.8659115399496684,5/26/2004 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
0.06815403166033593,1.4513739002424466,0.8101579745265006,-1.2937399188895102,2.567682413959125,7/2/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Large
0.18762942655412593,-0.526907258744723,0.8101579745265006,-0.3470150686464702,0.23412278961305855,8/2/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,,Barajas,Miguel,Medium
0.3071048214479159,0.5142933512485242,0.8101579745265006,1.7831158444003699,1.8727096249167199,8/30/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
0.4483030154133041,-1.255747685739996,0.8101579745265006,0.1263473564750498,0.15435358699628418,10/4/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.1331153128755056,S18_3482,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
0.556917010771295,1.4513739002424466,0.8101579745265006,1.3097534192788498,1.5865316181644256,10/16/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
0.6655310061292858,-1.0475075637413465,0.8101579745265006,-0.3470150686464702,-0.016314733047381097,11/3/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
0.7741450014872767,0.20193316825055005,0.8101579745265006,-0.8203774937679902,0.5117179975029584,11/16/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
0.9044817959168658,2.0760942662383948,0.8101579745265006,0.1263473564750498,1.7495123841799305,11/24/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
1.045679989882254,-1.255747685739996,0.8101579745265006,0.1263473564750498,-0.1971484137894408,12/7/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Classic Cars,1.1331153128755056,S18_3482,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
1.1325711861686467,-1.1516276247406712,0.8101579745265006,1.0730722067180898,0.3600577468106655,1/6/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Classic Cars,1.1331153128755056,S18_3482,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
1.295492179205633,0.8266535342464983,0.6361432167019312,0.8363909941573299,0.3637715689294535,2/10/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Classic Cars,1.1331153128755056,S18_3482,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
1.425828973635222,1.5554939612417713,0.8101579745265006,-1.2937399188895102,2.2397022492212475,3/4/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Classic Cars,1.1331153128755056,S18_3482,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
-1.626224295924322,1.2431337782437972,0.8101579745265006,-1.0570587063287502,1.572369422464163,3/10/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
-1.4741647024231348,-0.11042701474742408,0.8101579745265006,-0.5836962812072303,1.0469357898196627,5/20/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Atelier graphique,40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium
-1.3221051089219475,-0.42278719774539825,0.8101579745265006,-0.5836962812072303,0.9270422913098518,7/10/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
-1.2026297140281577,-0.7351473807433724,0.8101579745265006,1.0730722067180898,0.06942084320657574,9/11/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
-1.0614315200627693,0.09781310725122534,0.8101579745265006,0.8363909941573299,1.1694514893278096,10/17/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
-0.9419561251689794,1.347253839243122,0.8101579745265006,0.3630285690358098,1.1400643556724517,11/5/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,,King,Julie,Medium
-0.8442035293467876,0.41017329024919946,0.8101579745265006,-0.5836962812072303,1.308797791719548,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
-0.7247281344529977,1.0348936562451478,0.8101579745265006,0.5997097815965698,1.0519722639838673,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium
-0.5943913400234085,-0.006306953748099373,0.8101579745265006,2.0197970569611297,1.2802308178478106,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
-0.5075001437370158,1.0348936562451478,0.8101579745265006,0.3630285690358098,1.6393683907035794,1/16/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
-0.35544055023582855,1.1390137172444725,0.8101579745265006,-0.1103338560857102,2.209032893932342,2/26/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Large
-0.20338095673464132,0.20193316825055005,0.8101579745265006,-1.2937399188895102,1.4092731409861763,4/13/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
-0.06218276276925314,-0.42278719774539825,0.8101579745265006,-0.8203774937679902,0.2946413404072489,6/1/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
0.07901543119613502,-0.2145470757467488,0.8101579745265006,-0.5836962812072303,0.8755454981354865,7/6/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
0.2093522256257241,-0.42278719774539825,0.8101579745265006,-0.5836962812072303,0.34513314905802295,8/6/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Medium
0.3071048214479159,-0.8392674417426971,0.8101579745265006,-1.0570587063287502,0.4570387533372208,8/30/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
0.45916441494910315,0.41017329024919946,0.8101579745265006,-0.1103338560857102,1.6908305292391999,10/5/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.0081686491156994,S18_3685,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
0.5677784103070941,-0.3186671367460735,0.8101579745265006,1.0730722067180898,0.05625208048365583,10/16/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
0.676392405665085,-0.7351473807433724,0.8101579745265006,0.3630285690358098,0.41210901420494317,11/4/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
0.7850064010230758,-0.9433875027420218,-0.7807632729351588,1.3097534192788498,-1.0128319732387163,11/17/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Small
0.915343195452665,0.930773595245823,0.0605559408206641,-1.0570587063287502,0.12445240953288254,11/24/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.0081686491156994,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
1.176016784311843,1.1390137172444725,0.8101579745265006,-0.1103338560857102,0.7445740667736753,1/12/2005 0:00,Resolved,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Classic Cars,1.0081686491156994,S18_3685,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
1.3063535787414322,-0.3186671367460735,-0.6359988590184231,-0.5836962812072303,-0.723523497453167,2/10/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Classic Cars,1.0081686491156994,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.5996113662080076,3.117294876231642,0.8101579745265006,-1.2937399188895102,2.567682413959125,4/15/2005 0:00,Disputed,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Classic Cars,1.0081686491156994,S18_3685,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
1.7408095601733957,0.8266535342464983,0.8101579745265006,-0.8203774937679902,1.1955233292099414,5/17/2005 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Classic Cars,1.0081686491156994,S18_3685,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
-1.6370856954601212,0.8266535342464983,-0.7877040325065091,1.3097534192788498,-0.3495133088028724,3/3/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Small
-1.485026101958934,-0.006306953748099373,-1.68157471158827,2.2564782695218897,-1.0271327874939573,5/8/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Small
-1.3438279079935458,1.0348936562451478,-1.6508370620580044,1.5464346318396098,-0.7237314252856343,7/2/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Small
-1.2243525130997557,1.2431337782437972,-0.8189374505775854,-1.0570587063287502,-0.21004571517552847,9/3/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,,Lewis,Dan,Medium
-1.0831543191343675,-1.4639878077386455,-0.9418880486986487,0.3630285690358098,-1.24836800123901,10/10/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small
-0.9745403237763767,0.30605322924987477,-0.7569663829762431,0.3630285690358098,-0.5316176596322313,11/4/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
-0.8550649288825867,-1.4639878077386455,-1.6508370620580044,-0.8203774937679902,-1.4218144681553617,11/11/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
-0.7355895339887967,0.8266535342464983,-0.5413070677235722,0.5997097815965698,-0.22607926136799558,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Motorcycles,-0.9659886382892395,S18_3782,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
-0.5183615432728149,1.1390137172444725,-1.4659153963355986,0.3630285690358098,-0.5955439165696333,1/15/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Motorcycles,-0.9659886382892395,S18_3782,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Small
-0.37716334930742673,0.30605322924987477,-1.250256081082928,-1.2937399188895102,-0.7499996414539848,2/21/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Motorcycles,-0.9659886382892395,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",,Lille,,59000,France,EMEA,Rance,Martine,Small
